fileID,adl_code,adl_name,subject,session,original_samples,trimmed_samples,percent_removed,start_idx,end_idx
2496,24,washing dishes,2160,3,784,508,35.204081632653065,134,641
2497,24,washing dishes,2160,4,964,786,18.46473029045643,104,889
2498,24,washing dishes,2160,5,748,502,32.88770053475936,36,537
2499,3,open a bottle,0,1,670,218,67.46268656716418,260,477
2500,3,open a bottle,0,2,972,464,52.26337448559671,296,759
2501,3,open a bottle,0,3,1108,514,53.6101083032491,288,801
2502,3,open a bottle,0,4,1030,704,31.650485436893202,88,791
2503,3,open a bottle,0,5,1028,488,52.52918287937743,244,731
2504,3,open a bottle,1125,1,473,254,46.300211416490484,100,353
2505,3,open a bottle,1125,2,549,342,37.704918032786885,84,425
2506,3,open a bottle,1125,3,577,378,34.48873483535529,80,457
2507,3,open a bottle,1125,4,480,340,29.166666666666668,82,421
2508,3,open a bottle,1125,5,448,324,27.678571428571427,54,377
2509,3,open a bottle,1279,1,298,186,37.58389261744966,30,215
2510,3,open a bottle,1279,2,432,206,52.31481481481482,18,223
2511,3,open a bottle,1279,3,399,216,45.86466165413534,50,265
2512,3,open a bottle,1279,4,488,358,26.639344262295083,0,357
2513,3,open a bottle,1279,5,367,180,50.95367847411444,18,197
2514,3,open a bottle,1313,1,539,254,52.87569573283859,136,389
2515,3,open a bottle,1313,2,457,172,62.36323851203501,100,271
2516,3,open a bottle,1313,3,457,220,51.85995623632385,122,341
2517,3,open a bottle,1313,4,436,162,62.84403669724771,120,281
2518,3,open a bottle,1313,5,490,118,75.91836734693878,154,271
2519,3,open a bottle,1324,1,439,214,51.252847380410024,106,319
2520,3,open a bottle,1324,2,463,294,36.50107991360691,86,379
2521,3,open a bottle,1324,3,395,122,69.11392405063292,68,189
2522,3,open a bottle,1324,4,413,112,72.88135593220339,140,251
2523,3,open a bottle,1324,5,374,210,43.850267379679146,98,307
2524,3,open a bottle,1358,1,404,136,66.33663366336634,102,237
2525,3,open a bottle,1358,2,419,174,58.472553699284006,100,273
2526,3,open a bottle,1358,3,327,194,40.67278287461774,96,289
2527,3,open a bottle,1358,4,299,299,0.0,0,298
2528,3,open a bottle,1358,5,275,275,0.0,0,274
2529,3,open a bottle,1390,1,881,390,55.73212258796822,248,637
2530,3,open a bottle,1390,2,859,318,62.980209545983705,120,437
2531,3,open a bottle,1390,3,837,426,49.10394265232975,178,603
2532,3,open a bottle,1390,4,896,352,60.714285714285715,164,515
2533,3,open a bottle,1390,5,1000,442,55.8,168,609
2534,3,open a bottle,1396,1,156,156,0.0,0,155
2535,3,open a bottle,1396,2,274,212,22.62773722627737,18,229
2536,3,open a bottle,1396,3,196,154,21.428571428571427,40,193
2537,3,open a bottle,1396,4,202,202,0.0,0,201
2538,3,open a bottle,1396,5,323,276,14.551083591331269,26,301
2539,3,open a bottle,1405,1,1484,782,47.304582210242586,396,1177
2540,3,open a bottle,1405,2,1743,1032,40.79173838209983,470,1501
2541,3,open a bottle,1405,3,1528,1110,27.356020942408378,48,1157
2542,3,open a bottle,1405,4,1632,758,53.55392156862745,468,1225
2543,3,open a bottle,1405,5,3410,2768,18.826979472140764,332,3099
2544,3,open a bottle,1435,1,316,118,62.65822784810127,88,205
2545,3,open a bottle,1435,2,319,210,34.1692789968652,24,233
2546,3,open a bottle,1435,3,309,112,63.75404530744336,20,131
2547,3,open a bottle,1435,4,345,136,60.57971014492754,100,235
2548,3,open a bottle,1435,5,428,174,59.345794392523366,176,349
2549,3,open a bottle,1453,1,316,118,62.65822784810127,88,205
2550,3,open a bottle,1453,2,319,210,34.1692789968652,24,233
2551,3,open a bottle,1453,3,309,112,63.75404530744336,20,131
2552,3,open a bottle,1453,4,345,136,60.57971014492754,100,235
2553,3,open a bottle,1453,5,428,174,59.345794392523366,176,349
2554,3,open a bottle,1505,1,1010,526,47.92079207920792,242,767
2555,3,open a bottle,1505,2,608,210,65.46052631578948,208,417
2556,3,open a bottle,1505,3,583,294,49.57118353344769,110,403
2557,3,open a bottle,1505,4,481,282,41.37214137214137,98,379
2558,3,open a bottle,1505,5,480,170,64.58333333333333,100,269
2559,3,open a bottle,1570,1,501,278,44.510978043912175,52,329
2560,3,open a bottle,1570,2,572,246,56.99300699300699,84,329
2561,3,open a bottle,1570,3,531,282,46.89265536723164,16,297
2562,3,open a bottle,1570,4,607,402,33.77265238879736,108,509
2563,3,open a bottle,1570,5,490,336,31.428571428571427,42,377
2564,3,open a bottle,1697,1,524,342,34.732824427480914,76,417
2565,3,open a bottle,1697,2,543,284,47.697974217311234,70,353
2566,3,open a bottle,1697,3,494,334,32.388663967611336,58,391
2567,3,open a bottle,1697,4,647,394,39.10355486862442,70,463
2568,3,open a bottle,1697,5,519,336,35.26011560693642,66,401
2569,3,open a bottle,1735,1,282,182,35.46099290780142,30,211
2570,3,open a bottle,1735,2,304,146,51.973684210526315,34,179
2571,3,open a bottle,1735,3,223,126,43.497757847533634,12,137
2572,3,open a bottle,1735,4,287,128,55.400696864111495,56,183
2573,3,open a bottle,1735,5,328,138,57.926829268292686,104,241
2574,3,open a bottle,1751,1,1328,1000,24.698795180722893,132,1131
2575,3,open a bottle,1751,2,1286,882,31.41524105754277,196,1077
2576,3,open a bottle,1751,3,1684,782,53.56294536817102,482,1263
2577,3,open a bottle,1751,4,1833,890,51.44571740316421,566,1455
2578,3,open a bottle,1751,5,1543,954,38.17239144523655,324,1277
2579,3,open a bottle,1777,1,321,321,0.0,0,320
2580,3,open a bottle,1777,2,926,714,22.89416846652268,32,745
2581,3,open a bottle,1777,3,492,348,29.26829268292683,76,423
2582,3,open a bottle,1777,4,484,308,36.36363636363637,76,383
2583,3,open a bottle,1777,5,493,286,41.987829614604465,150,435
2584,3,open a bottle,1803,1,273,273,0.0,0,272
2585,3,open a bottle,1803,2,357,268,24.92997198879552,54,321
2586,3,open a bottle,1803,3,380,256,32.63157894736842,90,345
2587,3,open a bottle,1803,4,296,116,60.810810810810814,88,203
2588,3,open a bottle,1803,5,324,324,0.0,0,323
2589,3,open a bottle,1825,1,750,380,49.333333333333336,268,647
2590,3,open a bottle,1825,2,750,426,43.2,192,617
2591,3,open a bottle,1825,3,737,430,41.65535956580732,210,639
2592,3,open a bottle,1825,4,656,394,39.9390243902439,146,539
2593,3,open a bottle,1825,5,992,790,20.362903225806452,82,871
2594,3,open a bottle,1975,1,1294,1014,21.638330757341578,46,1059
2595,3,open a bottle,1975,2,442,220,50.2262443438914,28,247
2596,3,open a bottle,1975,3,433,198,54.27251732101617,6,203
2597,3,open a bottle,1975,4,370,164,55.67567567567568,62,225
2598,3,open a bottle,1975,5,327,130,60.24464831804281,36,165
2599,3,open a bottle,1978,1,931,564,39.41997851772288,110,673
2600,3,open a bottle,1978,2,622,424,31.832797427652732,94,517
2601,3,open a bottle,1978,3,496,276,44.354838709677416,124,399
2602,3,open a bottle,1978,4,516,130,74.8062015503876,386,515
2603,3,open a bottle,1978,5,502,212,57.76892430278885,102,313
2604,3,open a bottle,2045,1,228,164,28.07017543859649,56,219
2605,3,open a bottle,2045,2,577,432,25.12998266897747,112,543
2606,3,open a bottle,2045,3,435,230,47.12643678160919,108,337
2607,3,open a bottle,2045,4,423,218,48.463356973995275,192,409
2608,3,open a bottle,2045,5,273,273,0.0,0,272
2609,3,open a bottle,2056,1,973,376,61.356628982528264,410,785
2610,3,open a bottle,2056,2,1016,310,69.48818897637796,380,689
2611,3,open a bottle,2056,3,998,330,66.93386773547094,346,675
2612,3,open a bottle,2056,4,1009,370,63.33002973240833,370,739
2613,3,open a bottle,2056,5,1050,396,62.285714285714285,340,735
2614,3,open a bottle,2097,1,953,758,20.461699895068207,36,793
2615,3,open a bottle,2097,2,652,428,34.355828220858896,76,503
2616,3,open a bottle,2097,3,945,838,11.322751322751323,20,857
2617,3,open a bottle,2097,4,633,446,29.541864139020536,76,521
2618,3,open a bottle,2097,5,990,684,30.90909090909091,172,855
2619,3,open a bottle,2115,1,1619,798,50.71031500926498,272,1069
2620,3,open a bottle,2115,2,1861,944,49.274583557227295,474,1417
2621,3,open a bottle,2115,3,1917,1118,41.67970787689097,466,1583
2622,3,open a bottle,2115,4,1622,1238,23.674475955610358,114,1351
2623,3,open a bottle,2115,5,1625,1170,28.0,46,1215
2624,3,open a bottle,2116,1,510,190,62.745098039215684,30,219
2625,3,open a bottle,2116,2,420,226,46.19047619047619,62,287
2626,3,open a bottle,2116,3,547,414,24.314442413162705,132,545
2627,3,open a bottle,2116,4,420,330,21.428571428571427,68,397
2628,3,open a bottle,2116,5,595,396,33.445378151260506,144,539
2629,3,open a bottle,2136,1,444,312,29.72972972972973,28,339
2630,3,open a bottle,2136,2,566,424,25.08833922261484,50,473
2631,3,open a bottle,2136,3,502,366,27.09163346613546,14,379
2632,3,open a bottle,2136,4,499,390,21.8436873747495,8,397
2633,3,open a bottle,2136,5,498,304,38.95582329317269,58,361
2634,3,open a bottle,2155,1,570,406,28.771929824561404,68,473
2635,3,open a bottle,2155,2,599,236,60.60100166944908,26,261
2636,3,open a bottle,2155,3,482,378,21.57676348547718,16,393
2637,3,open a bottle,2155,4,444,412,7.207207207207207,26,437
2638,3,open a bottle,2155,5,387,370,4.392764857881137,0,369
2639,3,open a bottle,2159,1,816,384,52.94117647058823,122,505
2640,3,open a bottle,2159,2,776,416,46.391752577319586,118,533
2641,3,open a bottle,2159,3,810,410,49.382716049382715,156,565
2642,3,open a bottle,2159,4,802,530,33.915211970074814,174,703
2643,3,open a bottle,2159,5,794,460,42.0654911838791,180,639
2644,3,open a bottle,2160,1,1384,952,31.213872832369944,324,1275
2645,3,open a bottle,2160,2,985,482,51.065989847715734,370,851
2646,3,open a bottle,2160,3,860,400,53.48837209302326,328,727
2647,3,open a bottle,2160,4,789,474,39.92395437262358,136,609
2648,3,open a bottle,2160,5,796,604,24.12060301507538,12,615
2649,4,open a box,0,1,1477,1108,24.983073798239676,148,1255
2650,4,open a box,0,2,989,514,48.02831142568251,110,623
2651,4,open a box,0,3,1049,628,40.13346043851287,188,815
2652,4,open a box,0,4,1245,922,25.943775100401606,126,1047
2653,4,open a box,0,5,1180,656,44.40677966101695,154,809
2654,4,open a box,1125,1,750,496,33.86666666666667,10,505
2655,4,open a box,1125,2,505,332,34.257425742574256,112,443
2656,4,open a box,1125,3,445,390,12.359550561797754,2,391
2657,4,open a box,1125,4,384,252,34.375,66,317
2658,4,open a box,1125,5,516,352,31.782945736434108,70,421
2659,4,open a box,1279,1,248,118,52.41935483870968,0,117
2660,4,open a box,1279,2,179,179,0.0,0,178
2661,4,open a box,1279,3,258,258,0.0,0,257
2662,4,open a box,1279,5,130,130,0.0,0,129
2663,4,open a box,1313,1,366,120,67.21311475409836,84,203
2664,4,open a box,1313,2,358,124,65.36312849162012,82,205
2665,4,open a box,1313,3,440,248,43.63636363636363,46,293
2666,4,open a box,1313,4,335,132,60.59701492537314,64,195
2667,4,open a box,1313,5,503,322,35.984095427435385,36,357
2668,4,open a box,1324,1,288,122,57.638888888888886,80,201
2669,4,open a box,1324,2,248,248,0.0,0,247
2670,4,open a box,1324,3,239,239,0.0,0,238
2671,4,open a box,1324,4,356,124,65.1685393258427,72,195
2672,4,open a box,1324,5,234,234,0.0,0,233
2673,4,open a box,1358,1,736,438,40.48913043478261,108,545
2674,4,open a box,1358,2,406,142,65.02463054187191,96,237
2675,4,open a box,1358,3,571,244,57.26795096322242,162,405
2676,4,open a box,1358,4,488,216,55.73770491803279,114,329
2677,4,open a box,1358,5,564,406,28.01418439716312,74,479
2678,4,open a box,1390,1,796,262,67.08542713567839,150,411
2679,4,open a box,1390,2,612,214,65.0326797385621,214,427
2680,4,open a box,1390,3,544,356,34.55882352941177,94,449
2681,4,open a box,1390,4,677,218,67.79911373707533,202,419
2682,4,open a box,1390,5,875,294,66.4,294,587
2683,4,open a box,1396,1,204,104,49.01960784313726,2,105
2684,4,open a box,1396,2,177,177,0.0,0,176
2685,4,open a box,1396,3,213,166,22.065727699530516,2,167
2686,4,open a box,1396,4,223,186,16.591928251121075,36,221
2687,4,open a box,1396,5,185,136,26.486486486486488,0,135
2688,4,open a box,1405,1,1215,462,61.97530864197531,400,861
2689,4,open a box,1405,2,1226,478,61.01141924959217,372,849
2690,4,open a box,1405,3,1167,466,60.06855184233076,404,869
2691,4,open a box,1405,4,1376,544,60.46511627906977,462,1005
2692,4,open a box,1405,5,1457,476,67.33013040494166,542,1017
2693,4,open a box,1435,1,204,110,46.07843137254902,54,163
2694,4,open a box,1435,2,244,130,46.721311475409834,88,217
2695,4,open a box,1435,3,232,134,42.241379310344826,82,215
2696,4,open a box,1435,4,180,180,0.0,0,179
2697,4,open a box,1435,5,196,196,0.0,0,195
2698,4,open a box,1453,1,204,110,46.07843137254902,54,163
2699,4,open a box,1453,2,244,130,46.721311475409834,88,217
2700,4,open a box,1453,3,232,134,42.241379310344826,82,215
2701,4,open a box,1453,4,180,180,0.0,0,179
2702,4,open a box,1453,5,196,196,0.0,0,195
2703,4,open a box,1505,1,516,392,24.031007751937985,84,475
2704,4,open a box,1505,2,520,466,10.384615384615385,36,501
2705,4,open a box,1505,3,623,518,16.853932584269664,66,583
2706,4,open a box,1505,4,472,314,33.47457627118644,60,373
2707,4,open a box,1505,5,385,226,41.298701298701296,88,313
2708,4,open a box,1570,1,379,379,0.0,0,378
2709,4,open a box,1570,2,355,178,49.859154929577464,44,221
2710,4,open a box,1570,3,315,110,65.07936507936508,4,113
2711,4,open a box,1570,4,438,384,12.32876712328767,38,421
2712,4,open a box,1570,5,402,402,0.0,0,401
2713,4,open a box,1697,1,397,262,34.005037783375315,60,321
2714,4,open a box,1697,2,377,244,35.278514588859416,52,295
2715,4,open a box,1697,3,420,286,31.904761904761905,32,317
2716,4,open a box,1697,4,422,136,67.77251184834124,160,295
2717,4,open a box,1697,5,515,298,42.13592233009709,104,401
2718,4,open a box,1735,1,273,162,40.65934065934066,26,187
2719,4,open a box,1735,2,308,112,63.63636363636363,86,197
2720,4,open a box,1735,3,270,150,44.44444444444444,14,163
2721,4,open a box,1735,4,341,158,53.665689149560116,40,197
2722,4,open a box,1735,5,286,118,58.74125874125874,16,133
2723,4,open a box,1751,1,980,782,20.20408163265306,162,943
2724,4,open a box,1751,2,410,164,60.0,126,289
2725,4,open a box,1751,3,989,652,34.07482305358948,0,651
2726,4,open a box,1751,4,1473,466,68.36388323150034,472,937
2727,4,open a box,1751,5,1132,470,58.48056537102474,452,921
2728,4,open a box,1777,1,363,274,24.517906336088153,34,307
2729,4,open a box,1777,2,330,324,1.8181818181818181,6,329
2730,4,open a box,1777,3,444,346,22.07207207207207,68,413
2731,4,open a box,1777,4,290,204,29.655172413793103,66,269
2732,4,open a box,1777,5,256,212,17.1875,14,225
2733,4,open a box,1803,1,335,160,52.23880597014925,64,223
2734,4,open a box,1803,2,320,270,15.625,16,285
2735,4,open a box,1803,3,324,244,24.691358024691358,14,257
2736,4,open a box,1803,4,289,228,21.10726643598616,24,251
2737,4,open a box,1803,5,280,214,23.571428571428573,14,227
2738,4,open a box,1825,1,566,304,46.28975265017668,96,399
2739,4,open a box,1825,2,684,306,55.26315789473684,260,565
2740,4,open a box,1825,3,643,330,48.67807153965786,170,499
2741,4,open a box,1825,4,583,450,22.81303602058319,44,493
2742,4,open a box,1825,5,601,280,53.41098169717138,172,451
2743,4,open a box,1975,1,306,138,54.90196078431372,24,161
2744,4,open a box,1975,2,274,274,0.0,0,273
2745,4,open a box,1975,3,389,150,61.43958868894602,0,149
2746,4,open a box,1975,4,334,156,53.293413173652695,40,195
2747,4,open a box,1975,5,271,114,57.93357933579336,26,139
2748,4,open a box,1978,1,401,242,39.65087281795511,30,271
2749,4,open a box,1978,2,342,162,52.63157894736842,110,271
2750,4,open a box,1978,3,306,132,56.86274509803921,92,223
2751,4,open a box,1978,4,287,287,0.0,0,286
2752,4,open a box,1978,5,315,315,0.0,0,314
2753,4,open a box,2045,1,346,110,68.20809248554913,186,295
2754,4,open a box,2045,2,258,258,0.0,0,257
2755,4,open a box,2045,3,133,133,0.0,0,132
2756,4,open a box,2045,4,228,140,38.59649122807018,64,203
2757,4,open a box,2045,5,252,130,48.41269841269841,80,209
2758,4,open a box,2056,1,824,368,55.33980582524272,108,475
2759,4,open a box,2056,2,816,342,58.088235294117645,300,641
2760,4,open a box,2056,3,847,226,73.31759149940969,282,507
2761,4,open a box,2056,4,852,486,42.95774647887324,96,581
2762,4,open a box,2056,5,803,284,64.63262764632627,170,453
2763,4,open a box,2097,1,1091,1018,6.691109074243813,22,1039
2764,4,open a box,2097,2,1333,1122,15.828957239309828,34,1155
2765,4,open a box,2097,3,1673,1470,12.133891213389122,114,1583
2766,4,open a box,2097,4,1291,1014,21.456235476374903,140,1153
2767,4,open a box,2097,5,1291,1152,10.766847405112316,138,1289
2768,4,open a box,2115,1,1634,618,62.178702570379436,522,1139
2769,4,open a box,2115,2,1203,352,70.73981712385702,474,825
2770,4,open a box,2115,3,944,300,68.22033898305085,390,689
2771,4,open a box,2115,4,1080,568,47.407407407407405,254,821
2772,4,open a box,2115,5,1189,558,53.069806560134566,424,981
2773,4,open a box,2116,1,321,166,48.28660436137071,16,181
2774,4,open a box,2116,2,444,242,45.4954954954955,192,433
2775,4,open a box,2116,3,291,140,51.89003436426117,38,177
2776,4,open a box,2116,4,496,168,66.12903225806451,178,345
2777,4,open a box,2116,5,409,234,42.78728606356968,46,279
2778,4,open a box,2136,1,397,158,60.2015113350126,134,291
2779,4,open a box,2136,2,434,222,48.8479262672811,96,317
2780,4,open a box,2136,3,407,188,53.80835380835381,114,301
2781,4,open a box,2136,4,516,196,62.01550387596899,192,387
2782,4,open a box,2136,5,338,338,0.0,0,337
2783,4,open a box,2155,1,339,226,33.333333333333336,64,289
2784,4,open a box,2155,2,222,190,14.414414414414415,32,221
2785,4,open a box,2155,3,150,150,0.0,0,149
2786,4,open a box,2155,4,174,146,16.091954022988507,16,161
2787,4,open a box,2155,5,167,114,31.736526946107784,20,133
2788,4,open a box,2159,1,622,386,37.942122186495176,148,533
2789,4,open a box,2159,2,609,400,34.31855500821018,84,483
2790,4,open a box,2159,3,594,364,38.72053872053872,78,441
2791,4,open a box,2159,4,607,308,49.258649093904445,128,435
2792,4,open a box,2159,5,645,300,53.48837209302326,182,481
2793,4,open a box,2160,1,285,285,0.0,0,284
2794,4,open a box,2160,2,376,190,49.46808510638298,164,353
2795,4,open a box,2160,3,294,134,54.42176870748299,68,201
2796,4,open a box,2160,4,277,254,8.303249097472925,14,267
2797,4,open a box,2160,5,471,136,71.12526539278132,262,397
2798,5,brush teeth,0,1,2416,1514,37.33443708609271,690,2203
2799,5,brush teeth,0,2,3318,2284,31.163351416515972,846,3129
2800,5,brush teeth,0,3,4326,3746,13.407304669440592,356,4101
2801,5,brush teeth,0,4,2902,2154,25.775327360441075,542,2695
2802,5,brush teeth,0,5,3049,2490,18.333879960642832,154,2643
2803,5,brush teeth,1125,1,1960,1930,1.530612244897959,4,1933
2804,5,brush teeth,1125,2,2020,1906,5.643564356435643,0,1905
2805,5,brush teeth,1125,3,1942,1862,4.11946446961895,22,1883
2806,5,brush teeth,1125,4,1896,1844,2.742616033755274,8,1851
2807,5,brush teeth,1125,5,2091,1954,6.551889048302248,58,2011
2808,5,brush teeth,1279,1,2756,2554,7.329462989840349,174,2727
2809,5,brush teeth,1279,2,1994,1814,9.027081243731194,28,1841
2810,5,brush teeth,1279,3,1917,1842,3.912363067292645,16,1857
2811,5,brush teeth,1279,4,2005,1934,3.541147132169576,60,1993
2812,5,brush teeth,1279,5,2127,2070,2.6798307475317347,52,2121
2813,5,brush teeth,1313,1,1919,1686,12.141740489838458,94,1779
2814,5,brush teeth,1313,2,2072,1576,23.93822393822394,336,1911
2815,5,brush teeth,1313,3,1891,1668,11.792702273929137,86,1753
2816,5,brush teeth,1313,4,1920,1562,18.645833333333332,248,1809
2817,5,brush teeth,1313,5,2009,1874,6.719761075161772,82,1955
2818,5,brush teeth,1324,1,1970,1674,15.025380710659899,180,1853
2819,5,brush teeth,1324,2,1836,1764,3.9215686274509802,0,1763
2820,5,brush teeth,1324,3,2014,1608,20.158887785501488,372,1979
2821,5,brush teeth,1324,4,2061,1950,5.385735080058224,96,2045
2822,5,brush teeth,1324,5,1912,1504,21.338912133891213,60,1563
2823,5,brush teeth,1358,1,2145,1864,13.1002331002331,174,2037
2824,5,brush teeth,1358,2,2299,1770,23.010004349717267,158,1927
2825,5,brush teeth,1358,3,2068,1946,5.899419729206963,64,2009
2826,5,brush teeth,1358,4,1774,1622,8.568207440811724,70,1691
2827,5,brush teeth,1358,5,2059,1866,9.373482272948033,68,1933
2828,5,brush teeth,1390,1,2177,1888,13.275149288011024,126,2013
2829,5,brush teeth,1390,2,3639,3284,9.755427315196483,88,3371
2830,5,brush teeth,1390,3,2501,2332,6.757297081167533,12,2343
2831,5,brush teeth,1390,4,2502,2064,17.50599520383693,312,2375
2832,5,brush teeth,1390,5,2324,1984,14.629948364888124,14,1997
2833,5,brush teeth,1396,1,1024,870,15.0390625,62,931
2834,5,brush teeth,1396,2,1043,958,8.149568552253116,56,1013
2835,5,brush teeth,1396,3,1132,1050,7.243816254416961,36,1085
2836,5,brush teeth,1396,4,1060,826,22.07547169811321,36,861
2837,5,brush teeth,1396,5,1158,950,17.962003454231432,86,1035
2838,5,brush teeth,1405,1,2803,1894,32.42953977880842,288,2181
2839,5,brush teeth,1405,2,3623,2736,24.482473088600607,434,3169
2840,5,brush teeth,1405,3,3087,2452,20.570132815030775,382,2833
2841,5,brush teeth,1405,4,3025,2626,13.190082644628099,386,3011
2842,5,brush teeth,1405,5,2708,1936,28.50812407680945,380,2315
2843,5,brush teeth,1435,1,1787,1686,5.651930609960829,100,1785
2844,5,brush teeth,1435,2,1743,1702,2.3522662076878946,12,1713
2845,5,brush teeth,1435,3,1728,1586,8.217592592592593,88,1673
2846,5,brush teeth,1435,4,1750,1480,15.428571428571429,224,1703
2847,5,brush teeth,1435,5,1815,1286,29.146005509641874,140,1425
2848,5,brush teeth,1453,1,1787,1686,5.651930609960829,100,1785
2849,5,brush teeth,1453,2,1743,1702,2.3522662076878946,12,1713
2850,5,brush teeth,1453,3,1728,1586,8.217592592592593,88,1673
2851,5,brush teeth,1453,4,1750,1480,15.428571428571429,224,1703
2852,5,brush teeth,1453,5,1815,1286,29.146005509641874,140,1425
2853,5,brush teeth,1505,1,2237,2164,3.2632990612427357,60,2223
2854,5,brush teeth,1505,2,2069,2004,3.141614306428226,52,2055
2855,5,brush teeth,1505,3,2281,1916,16.001753616834723,36,1951
2856,5,brush teeth,1505,4,1974,1610,18.43971631205674,74,1683
2857,5,brush teeth,1505,5,1839,1642,10.712343665035345,140,1781
2858,5,brush teeth,1570,1,2078,1782,14.24446583253128,126,1907
2859,5,brush teeth,1570,2,3200,3096,3.25,58,3153
2860,5,brush teeth,1570,3,2345,2122,9.50959488272921,86,2207
2861,5,brush teeth,1570,4,1990,1814,8.844221105527637,52,1865
2862,5,brush teeth,1570,5,3040,2728,10.263157894736842,84,2811
2863,5,brush teeth,1697,1,1971,1872,5.0228310502283104,44,1915
2864,5,brush teeth,1697,2,2147,1864,13.181183046110853,132,1995
2865,5,brush teeth,1697,3,2016,1642,18.5515873015873,240,1881
2866,5,brush teeth,1697,4,2082,1850,11.143131604226705,160,2009
2867,5,brush teeth,1697,5,1907,1738,8.86208704771893,88,1825
2868,5,brush teeth,1735,1,1846,1462,20.801733477789817,192,1653
2869,5,brush teeth,1735,2,1996,1890,5.31062124248497,88,1977
2870,5,brush teeth,1735,3,2181,1994,8.574048601558918,148,2141
2871,5,brush teeth,1735,4,2027,1810,10.705476073014307,136,1945
2872,5,brush teeth,1735,5,1940,1776,8.45360824742268,62,1837
2873,5,brush teeth,1751,1,2845,1998,29.77152899824253,424,2421
2874,5,brush teeth,1751,2,2921,1964,32.762752482026706,582,2545
2875,5,brush teeth,1751,3,2960,2002,32.36486486486486,556,2557
2876,5,brush teeth,1751,4,2808,1778,36.680911680911684,582,2359
2877,5,brush teeth,1751,5,2823,1812,35.81296493092455,508,2319
2878,5,brush teeth,1777,1,1728,1582,8.449074074074074,62,1643
2879,5,brush teeth,1777,2,1728,1492,13.657407407407407,234,1725
2880,5,brush teeth,1777,3,1733,1558,10.098095787651472,52,1609
2881,5,brush teeth,1777,4,1727,1674,3.068905616676317,48,1721
2882,5,brush teeth,1777,5,1712,1202,29.789719626168225,96,1297
2883,5,brush teeth,1803,1,1805,1580,12.465373961218837,194,1773
2884,5,brush teeth,1803,2,1857,1572,15.347334410339258,210,1781
2885,5,brush teeth,1803,3,1977,1890,4.400606980273142,58,1947
2886,5,brush teeth,1803,4,1764,1646,6.6893424036281175,48,1693
2887,5,brush teeth,1803,5,1836,1698,7.516339869281046,112,1809
2888,5,brush teeth,1825,1,2560,2544,0.625,14,2557
2889,5,brush teeth,1825,2,2940,2444,16.87074829931973,406,2849
2890,5,brush teeth,1825,3,3046,2796,8.207485226526591,154,2949
2891,5,brush teeth,1825,4,2524,2410,4.516640253565769,12,2421
2892,5,brush teeth,1825,5,1999,1742,12.856428214107053,188,1929
2893,5,brush teeth,1975,1,1931,1796,6.991196271361988,98,1893
2894,5,brush teeth,1975,2,1956,1814,7.259713701431493,68,1881
2895,5,brush teeth,1975,3,1810,1710,5.524861878453039,24,1733
2896,5,brush teeth,1975,4,1870,1686,9.83957219251337,132,1817
2897,5,brush teeth,1975,5,2284,2072,9.281961471103328,168,2239
2898,5,brush teeth,1978,1,1816,1650,9.140969162995594,74,1723
2899,5,brush teeth,1978,2,1763,1690,4.140669313669881,62,1751
2900,5,brush teeth,1978,3,1882,1858,1.2752391073326248,0,1857
2901,5,brush teeth,1978,4,1872,1750,6.517094017094017,38,1787
2902,5,brush teeth,1978,5,2114,2076,1.7975402081362346,8,2083
2903,5,brush teeth,2045,1,2025,1732,14.469135802469136,112,1843
2904,5,brush teeth,2045,2,1789,1630,8.887646730016769,148,1777
2905,5,brush teeth,2045,3,1386,654,52.81385281385281,422,1075
2906,5,brush teeth,2045,4,1109,302,72.76825969341749,194,495
2907,5,brush teeth,2045,5,1220,1084,11.147540983606557,132,1215
2908,5,brush teeth,2056,1,1786,892,50.05599104143337,420,1311
2909,5,brush teeth,2056,2,2478,1318,46.811945117029865,464,1781
2910,5,brush teeth,2056,3,1995,1244,37.64411027568922,446,1689
2911,5,brush teeth,2056,4,2071,1234,40.41525832930951,432,1665
2912,5,brush teeth,2056,5,2100,1060,49.523809523809526,346,1405
2913,5,brush teeth,2097,1,3289,3180,3.3140772271207055,46,3225
2914,5,brush teeth,2097,2,1883,1846,1.9649495485926713,36,1881
2915,5,brush teeth,2097,3,2152,2064,4.089219330855019,58,2121
2916,5,brush teeth,2097,4,2035,1812,10.958230958230958,46,1857
2917,5,brush teeth,2097,5,2176,1818,16.452205882352942,72,1889
2918,5,brush teeth,2115,1,2335,1324,43.29764453961456,572,1895
2919,5,brush teeth,2115,2,2826,1602,43.31210191082803,654,2255
2920,5,brush teeth,2115,3,2794,1656,40.73013600572656,564,2219
2921,5,brush teeth,2115,4,2782,1672,39.899352983465135,592,2263
2922,5,brush teeth,2115,5,2881,1750,39.257202360291565,558,2307
2923,5,brush teeth,2116,1,1845,1402,24.010840108401084,386,1787
2924,5,brush teeth,2116,2,1858,1612,13.240043057050592,144,1755
2925,5,brush teeth,2116,3,1901,1630,14.255654918463966,140,1769
2926,5,brush teeth,2116,4,1896,1594,15.928270042194093,186,1779
2927,5,brush teeth,2116,5,1821,1560,14.332784184514002,176,1735
2928,5,brush teeth,2136,1,1962,1638,16.513761467889907,170,1807
2929,5,brush teeth,2136,2,1958,1738,11.235955056179776,62,1799
2930,5,brush teeth,2136,3,1855,1192,35.74123989218329,572,1763
